"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-25","2017","05","25","†","23.5","","7.0","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-26","2017","05","26","†","25.0","","8.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-27","2017","05","27","†","31.5","","9.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-28","2017","05","28","†","26.5","","9.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-29","2017","05","29","†","26.0","","11.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-30","2017","05","30","†","17.0","","11.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-05-31","2017","05","31","†","15.5","","11.0","","13.3","","4.7","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-01","2017","06","01","†","17.0","","10.5","","13.8","","4.2","","0.0","","1.2","","0.0","","1.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-02","2017","06","02","†","18.5","","11.0","","14.8","","3.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-03","2017","06","03","†","19.5","","8.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-04","2017","06","04","†","20.0","","7.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-05","2017","06","05","†","20.5","","8.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-06","2017","06","06","†","24.0","","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-07","2017","06","07","†","24.0","","9.0","","16.5","","1.5","","0.0","","4.2","","0.0","","4.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-08","2017","06","08","†","14.5","","13.0","","13.8","","4.2","","0.0","","9.4","","0.0","","9.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-09","2017","06","09","†","17.0","","6.5","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-10","2017","06","10","†","19.0","","7.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-11","2017","06","11","†","20.0","","7.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-12","2017","06","12","†","21.0","","8.0","","14.5","","3.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-13","2017","06","13","†","18.5","","12.0","","15.3","","2.7","","0.0","","1.6","","0.0","","1.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-14","2017","06","14","†","16.0","","9.5","","12.8","","5.2","","0.0","","5.8","","0.0","","5.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-15","2017","06","15","†","13.5","","11.0","","12.3","","5.7","","0.0","","9.2","","0.0","","9.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-16","2017","06","16","†","19.0","","9.5","","14.3","","3.7","","0.0","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-17","2017","06","17","†","16.5","","8.5","","12.5","","5.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-18","2017","06","18","†","13.5","","10.5","","12.0","","6.0","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-19","2017","06","19","†","18.5","","12.5","","15.5","","2.5","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-20","2017","06","20","†","20.5","","13.0","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-21","2017","06","21","†","19.5","","8.5","","14.0","","4.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-22","2017","06","22","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-23","2017","06","23","†","27.5","","14.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-24","2017","06","24","†","30.0","","9.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-25","2017","06","25","†","30.5","","11.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-26","2017","06","26","†","23.0","","11.0","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-27","2017","06","27","†","22.0","","9.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-28","2017","06","28","†","23.0","","10.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-29","2017","06","29","†","25.5","","9.0","","17.3","","0.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-06-30","2017","06","30","†","27.0","","10.0","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-01","2017","07","01","†","25.5","","11.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-02","2017","07","02","†","","M","","M","","M","","M","","M","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-03","2017","07","03","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-04","2017","07","04","†","25.0","","8.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-05","2017","07","05","†","27.5","","9.5","","18.5","","0.0","","0.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-06","2017","07","06","†","28.0","","10.5","","19.3","","0.0","","1.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-07","2017","07","07","†","25.0","","11.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-08","2017","07","08","†","26.5","","11.0","","18.8","","0.0","","0.8","","0.2","","0.0","","0.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-09","2017","07","09","†","24.0","","15.5","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-10","2017","07","10","†","21.0","","12.0","","16.5","","1.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-11","2017","07","11","†","23.0","","8.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-12","2017","07","12","†","22.0","","13.0","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-13","2017","07","13","†","21.5","","13.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-14","2017","07","14","†","24.0","","12.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-15","2017","07","15","†","23.5","","9.0","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-16","2017","07","16","†","22.0","","9.5","","15.8","","2.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-17","2017","07","17","†","25.0","","7.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-18","2017","07","18","†","27.5","","8.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-19","2017","07","19","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-20","2017","07","20","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-21","2017","07","21","†","18.0","","14.0","","16.0","","2.0","","0.0","","10.0","","0.0","","10.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-22","2017","07","22","†","19.5","","14.0","","16.8","","1.2","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-23","2017","07","23","†","23.0","","13.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-24","2017","07","24","†","24.5","","9.5","","17.0","","1.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-25","2017","07","25","†","27.5","","10.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-26","2017","07","26","†","26.0","","12.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-27","2017","07","27","†","25.0","","13.0","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-28","2017","07","28","†","25.0","","11.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-29","2017","07","29","†","25.0","","11.0","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-30","2017","07","30","†","26.5","","14.0","","20.3","","0.0","","2.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-07-31","2017","07","31","†","28.5","","11.0","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-01","2017","08","01","†","30.5","","11.5","","21.0","","0.0","","3.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-02","2017","08","02","†","31.0","","14.0","","22.5","","0.0","","4.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-03","2017","08","03","†","31.5","","14.0","","22.8","","0.0","","4.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-04","2017","08","04","†","28.0","","13.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-05","2017","08","05","†","27.0","","12.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-06","2017","08","06","†","27.5","","11.5","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-07","2017","08","07","†","25.5","","12.0","","18.8","","0.0","","0.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-08","2017","08","08","†","28.5","","11.0","","19.8","","0.0","","1.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-09","2017","08","09","†","29.5","","13.0","","21.3","","0.0","","3.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-10","2017","08","10","†","28.0","","13.0","","20.5","","0.0","","2.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-11","2017","08","11","†","28.5","","13.0","","20.8","","0.0","","2.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-12","2017","08","12","†","22.0","","13.0","","17.5","","0.5","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-13","2017","08","13","†","21.5","","14.0","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-14","2017","08","14","†","22.0","","9.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-15","2017","08","15","†","24.5","","10.5","","17.5","","0.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-16","2017","08","16","†","25.0","","11.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-17","2017","08","17","†","25.0","","10.5","","17.8","","0.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-18","2017","08","18","†","22.5","","14.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-19","2017","08","19","†","24.0","","9.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-20","2017","08","20","†","25.0","","14.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-21","2017","08","21","†","28.5","","11.5","","20.0","","0.0","","2.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-22","2017","08","22","†","29.0","","13.5","","21.3","","0.0","","3.3","","1.2","","0.0","","1.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-23","2017","08","23","†","21.5","","15.0","","18.3","","0.0","","0.3","","2.6","","0.0","","2.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-24","2017","08","24","†","22.0","","9.0","","15.5","","2.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-25","2017","08","25","†","25.0","","11.5","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-26","2017","08","26","†","26.5","","10.0","","18.3","","0.0","","0.3","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-27","2017","08","27","†","31.0","","12.5","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-28","2017","08","28","†","31.5","","11.5","","21.5","","0.0","","3.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-29","2017","08","29","†","27.5","","10.5","","19.0","","0.0","","1.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-30","2017","08","30","†","21.0","","13.0","","17.0","","1.0","","0.0","","1.0","","0.0","","1.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-08-31","2017","08","31","†","24.5","","11.5","","18.0","","0.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-01","2017","09","01","†","26.0","","13.0","","19.5","","0.0","","1.5","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-02","2017","09","02","†","31.5","","12.0","","21.8","","0.0","","3.8","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-03","2017","09","03","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-04","2017","09","04","†","34.0","","14.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-05","2017","09","05","†","32.0","","16.0","","24.0","","0.0","","6.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-06","2017","09","06","†","27.0","","15.0","","21.0","","0.0","","3.0","","0.6","","0.0","","0.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-07","2017","09","07","†","21.5","","16.5","","19.0","","0.0","","1.0","","1.4","","0.0","","1.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-08","2017","09","08","†","22.5","","14.0","","18.3","","0.0","","0.3","","0.4","","0.0","","0.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-09","2017","09","09","†","14.5","","13.0","","13.8","","4.2","","0.0","","6.6","","0.0","","6.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-10","2017","09","10","†","16.5","","11.0","","13.8","","4.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-11","2017","09","11","†","19.0","","10.0","","14.5","","3.5","","0.0","","0.6","","0.0","","0.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-12","2017","09","12","†","21.0","","12.5","","16.8","","1.2","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-13","2017","09","13","","","","","","","","","","","","","","","","","","","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-14","2017","09","14","†","25.0","","7.0","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-15","2017","09","15","†","25.0","","5.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-16","2017","09","16","†","21.5","","7.0","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-17","2017","09","17","†","13.5","","8.0","","10.8","","7.2","","0.0","","17.0","","0.0","","17.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-18","2017","09","18","†","14.0","","6.0","","10.0","","8.0","","0.0","","5.0","","0.0","","5.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-19","2017","09","19","†","15.0","","8.5","","11.8","","6.2","","0.0","","4.0","","0.0","","4.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-20","2017","09","20","†","17.0","","3.0","","10.0","","8.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-21","2017","09","21","†","22.0","","6.5","","14.3","","3.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-22","2017","09","22","†","20.5","","3.5","","12.0","","6.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-23","2017","09","23","†","18.0","","7.0","","12.5","","5.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-24","2017","09","24","†","20.0","","11.0","","15.5","","2.5","","0.0","","7.8","","0.0","","7.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-25","2017","09","25","†","15.5","","12.5","","14.0","","4.0","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-26","2017","09","26","†","18.5","","13.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-27","2017","09","27","†","23.0","","7.0","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-28","2017","09","28","†","22.0","","7.0","","14.5","","3.5","","0.0","","2.2","","0.0","","2.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-29","2017","09","29","†","15.5","","13.0","","14.3","","3.7","","0.0","","8.0","","0.0","","8.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-09-30","2017","09","30","†","14.5","","7.5","","11.0","","7.0","","0.0","","2.6","","0.0","","2.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-01","2017","10","01","†","18.5","","5.5","","12.0","","6.0","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-02","2017","10","02","†","20.0","","6.0","","13.0","","5.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-03","2017","10","03","†","19.0","","2.0","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-04","2017","10","04","†","19.5","","1.5","","10.5","","7.5","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-05","2017","10","05","†","19.5","","1.0","","10.3","","7.7","","0.0","","0.0","T","0.0","","0.0","T","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-06","2017","10","06","†","14.0","","4.0","","9.0","","9.0","","0.0","","3.4","","0.0","","3.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-07","2017","10","07","†","14.0","","4.5","","9.3","","8.7","","0.0","","4.6","","0.0","","4.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-08","2017","10","08","†","15.5","","3.0","","9.3","","8.7","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-09","2017","10","09","†","12.0","","3.0","","7.5","","10.5","","0.0","","7.8","","0.0","","7.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-10","2017","10","10","†","12.5","","6.5","","9.5","","8.5","","0.0","","1.8","","0.0","","1.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-11","2017","10","11","†","13.0","","5.0","","9.0","","9.0","","0.0","","0.0","","0.0","","0.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-12","2017","10","12","†","12.5","","4.5","","8.5","","9.5","","0.0","","6.2","","0.0","","6.2","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-13","2017","10","13","†","14.0","","1.5","","7.8","","10.2","","0.0","","2.0","","0.0","","2.0","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-14","2017","10","14","†","11.0","","5.0","","8.0","","10.0","","0.0","","18.8","","0.0","","18.8","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-15","2017","10","15","†","12.0","","5.0","","8.5","","9.5","","0.0","","1.4","","0.0","","1.4","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-16","2017","10","16","†","12.0","","8.0","","10.0","","8.0","","0.0","","42.6","","0.0","","42.6","","0","","","","",""
"-125.30","50.02","QUINSAM RIVER HATCHERY","1026639","2017-10-17","2017","10","17","†","13.5","","8.0","","10.8","","7.2","","0.0","","6.6","","0.0","","6.6","","0","","","","",""
